id;Authors;Transform;CorrelationCoefficient;StandardError;Tstatistic;Observations;DegreesofFreedom;NumberofCountries;DependentVariable;Level;PerCapita;GlobalizationType;GlobalizationVariable;TradeGlobalization;FinancialGlobalization;OverallGlobalization;CapitalAccountOpen;CapitalFlows;FinancialOpenness;FDI;PortfolioInvestment;ForeignAssetsLiabilities;EquityMarketLiberalization;BankGlobalization;TradeToGDP;Exports;Imports;AlcalaCiccone;TradeInstrumentGravity;SachsWarner;Tariffs;OtherTradeOpenness;TradeDeJure;CapitalAccountLiberalization;GlobalizationType;AdditionalGlobalization;ControlVariables;LaggedDependentVariable;NonLinearGlobalization;InteractedGlobalization;PanelData;CrossSection;CountryFixedEffects;TimeFixedEffects;StartYear;EndYear;Dummy1870to1914;Dummy1915to1945;Dummy1946to1969;Dummy1970s;Dummy1980s;Dummy1990s;Dummy2000s;Dummy2010s;YearAverage;AdvancedCountriesOnly;DevelopingCountriesOnly;MixofCountries;EuropeOnly;NorthAmericaOnly;AfricaOnly;AsiaOnly;LatinAmericaOnly;ChinaOnly;EconometricStrategy;TacklingEndogeneity;OLS;GMM;RandomEffects;IV2SLS;SUR;OtherEstimator;NonOLS;ShortRun;LongRun;JournalName;YearofPublication;JournalImpactFactor;TopTierJournal;TopTierJournal2;Primary;Education;LaborForce;GovernmentSpending;Geography;FinancialDevelopment;Institutions;NaturalResources;Aid;Democracy;Inflation;CapitalStock;Prior;Crossauthor;IntraNationalStudy;ReviewedJournal;Citations;NumberRegressions
147;Dinopoulos and Thompson 2000;1;0.019;0.01;1.9;46;41;63;Real GDP per capita growth;0;1;TradeGlobalization;Trade to GDP;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;TradeGlobalization;0;population growth, GDP, investment in physical capital, human capital;0;0;0;0;1;0;0;1960;1985;0;0;1;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;GMM;1;0;1;0;0;0;0;1;0;1;Journal of International Economics;2000;2.216;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;125;4
148;Dixon and Boswell 1996;1;0.08;0.022222222;3.6;76;71;76;Real GNP per capita growth;0;1;FinancialGlobalization;FDI flows;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FinancialGlobalization;1;domestic investment, energy consumption, initial GDP per capita;0;0;0;0;1;0;0;1965;1973;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;OLS;0;1;0;0;0;0;0;0;1;0;American Journal of Sociology;1996;4.458;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;383;15
148;Dixon and Boswell 1996;1;0.004;0.013333333;0.3;76;71;76;Real GNP per capita growth;0;1;TradeGlobalization;Export to GDP;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;TradeGlobalization;1;domestic investment, energy consumption, initial GDP per capita;0;0;0;0;1;0;0;1965;1973;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;OLS;0;1;0;0;0;0;0;0;1;0;American Journal of Sociology;1996;4.458;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;383;15
148;Dixon and Boswell 1996;1;-0.07;0.026923077;-2.6;76;70;76;Real GNP per capita growth;0;1;FinancialGlobalization;FDI stock;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FinancialGlobalization;1;domestic investment, energy consumption, initial GDP per capita;0;0;0;0;1;0;0;1965;1973;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;OLS;0;1;0;0;0;0;0;0;1;0;American Journal of Sociology;1996;4.458;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;383;15
148;Dixon and Boswell 1996;1;0.07;0.020588235;3.4;76;70;76;Real GNP per capita growth;0;1;FinancialGlobalization;FDI flows;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FinancialGlobalization;1;domestic investment, energy consumption, initial GDP per capita;0;0;0;0;1;0;0;1965;1973;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;OLS;0;1;0;0;0;0;0;0;1;0;American Journal of Sociology;1996;4.458;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;383;15
148;Dixon and Boswell 1996;1;-0.02;0.008333333;-2.4;76;70;76;Real GNP per capita growth;0;1;TradeGlobalization;Export to GDP;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;TradeGlobalization;1;domestic investment, energy consumption, initial GDP per capita;0;0;0;0;1;0;0;1965;1973;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;OLS;0;1;0;0;0;0;0;0;1;0;American Journal of Sociology;1996;4.458;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;383;15
148;Dixon and Boswell 1996;1;-0.02;0.008333333;-2.4;76;70;76;Real GNP per capita growth;0;1;FinancialGlobalization;FDI stock;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FinancialGlobalization;1;domestic investment, energy consumption, initial GDP per capita;0;0;0;0;1;0;0;1965;1973;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;OLS;0;1;0;0;0;0;0;0;1;0;American Journal of Sociology;1996;4.458;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;383;15
148;Dixon and Boswell 1996;1;0.07;0.019444444;3.6;76;70;76;Real GNP per capita growth;0;1;FinancialGlobalization;FDI flows;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FinancialGlobalization;1;domestic investment, energy consumption, initial GDP per capita;0;0;0;0;1;0;0;1965;1973;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;OLS;0;1;0;0;0;0;0;0;1;0;American Journal of Sociology;1996;4.458;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;383;15
148;Dixon and Boswell 1996;1;0.02;0.013333333;1.5;76;70;76;Real GNP per capita growth;0;1;TradeGlobalization;Export to GDP;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;TradeGlobalization;1;domestic investment, energy consumption, initial GDP per capita;0;0;0;0;1;0;0;1965;1973;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;OLS;0;1;0;0;0;0;0;0;1;0;American Journal of Sociology;1996;4.458;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;383;15
148;Dixon and Boswell 1996;1;0.08;0.022222222;3.6;76;70;76;Real GNP per capita growth;0;1;FinancialGlobalization;FDI flows;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FinancialGlobalization;1;domestic investment, energy consumption, initial GDP per capita, domestic capital penetration;0;0;0;0;1;0;0;1965;1973;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;OLS;0;1;0;0;0;0;0;0;1;0;American Journal of Sociology;1996;4.458;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;383;15
148;Dixon and Boswell 1996;1;0.01;0.02;0.5;76;70;76;Real GNP per capita growth;0;1;TradeGlobalization;Export to GDP;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;TradeGlobalization;1;domestic investment, energy consumption, initial GDP per capita, domestic capital penetration;0;0;0;0;1;0;0;1965;1973;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;OLS;0;1;0;0;0;0;0;0;1;0;American Journal of Sociology;1996;4.458;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;383;15
148;Dixon and Boswell 1996;1;-0.03;0.013043478;-2.3;76;69;76;Real GNP per capita growth;0;1;FinancialGlobalization;FDI stock;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FinancialGlobalization;1;domestic investment, energy consumption, initial GDP per capita, domestic capital penetration;0;0;0;0;1;0;0;1965;1973;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;OLS;0;1;0;0;0;0;0;0;1;0;American Journal of Sociology;1996;4.458;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;383;15
148;Dixon and Boswell 1996;1;0.07;0.019444444;3.6;76;69;76;Real GNP per capita growth;0;1;FinancialGlobalization;FDI flows;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FinancialGlobalization;1;domestic investment, energy consumption, initial GDP per capita, domestic capital penetration;0;0;0;0;1;0;0;1965;1973;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;OLS;0;1;0;0;0;0;0;0;1;0;American Journal of Sociology;1996;4.458;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;383;15
148;Dixon and Boswell 1996;1;0.02;0.013333333;1.5;76;69;76;Real GNP per capita growth;0;1;TradeGlobalization;Export to GDP;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;TradeGlobalization;1;domestic investment, energy consumption, initial GDP per capita, domestic capital penetration;0;0;0;0;1;0;0;1965;1973;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;OLS;0;1;0;0;0;0;0;0;1;0;American Journal of Sociology;1996;4.458;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;383;15
148;Dixon and Boswell 1996;1;-0.05;0.026315789;-1.9;76;71;76;Real GNP per capita growth;0;1;FinancialGlobalization;FDI stock;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FinancialGlobalization;1;domestic investment, initial GDP per capita, domestic investment;0;0;0;0;1;0;0;1965;1973;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;IV 2SLS;1;0;0;0;1;0;0;1;1;0;American Journal of Sociology;1996;4.458;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;383;15
148;Dixon and Boswell 1996;1;0.05;0.071428571;0.7;76;71;76;Real GNP per capita growth;0;1;FinancialGlobalization;FDI flows;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FinancialGlobalization;1;domestic investment, initial GDP per capita, domestic investment;0;0;0;0;1;0;0;1965;1973;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;IV 2SLS;0;0;0;0;1;0;0;1;1;0;American Journal of Sociology;1996;4.458;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;383;15
149;Dollar 1992;-1;-0.017;0.005555556;-3.06;95;90;95;Real GDP per capita growth;0;1;TradeGlobalization;Outward orientation index (based on distortion of the real exchange rate away from free-trade level);1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;TradeGlobalization;0;Variability of the real exchange rate, investment;0;0;0;0;1;0;0;1976;1985;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;OLS;0;1;0;0;0;0;0;0;1;0;Economic Development and Cultural Change;1992;1.188;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;3414;8
149;Dollar 1992;-1;-0.024;0.005594406;-4.29;95;89;95;Real GDP per capita growth;0;1;TradeGlobalization;Outward orientation index (based on distortion of the real exchange rate away from free-trade level);1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;TradeGlobalization;0;Variability of the real exchange rate, investment, dummy for outliers;0;0;0;0;1;0;0;1976;1985;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;OLS;0;1;0;0;0;0;0;0;1;0;Economic Development and Cultural Change;1992;1.188;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;3414;8
149;Dollar 1992;-1;-0.021;0.006325301;-3.32;95;91;95;Real GDP per capita growth;0;1;TradeGlobalization;Outward orientation index (based on distortion of the real exchange rate away from free-trade level);1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;TradeGlobalization;0;Variability of the real exchange rate;0;0;0;0;1;0;0;1976;1985;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;OLS;0;1;0;0;0;0;0;0;1;0;Economic Development and Cultural Change;1992;1.188;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3414;8
149;Dollar 1992;-1;-0.026;0.0062954;-4.13;95;92;95;Real GDP per capita growth;0;1;TradeGlobalization;Outward orientation index (based on distortion of the real exchange rate away from free-trade level);1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;TradeGlobalization;0;xxx;0;0;0;0;1;0;0;1976;1985;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;OLS;0;1;0;0;0;0;0;0;1;0;Economic Development and Cultural Change;1992;1.188;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3414;8
149;Dollar 1992;-1;-0.033;0.005913978;-5.58;95;91;95;Real GDP per capita growth;0;1;TradeGlobalization;Outward orientation index (based on distortion of the real exchange rate away from free-trade level);1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;TradeGlobalization;0;Dummy for outliers;0;0;0;0;1;0;0;1976;1985;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;OLS;0;1;0;0;0;0;0;0;1;0;Economic Development and Cultural Change;1992;1.188;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3414;8
149;Dollar 1992;-1;-0.029;0.00721393;-4.02;48;43;48;Real GDP per capita growth;0;1;TradeGlobalization;Outward orientation index (based on distortion of the real exchange rate away from free-trade level);1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;TradeGlobalization;0;Variability of the real exchange rate, investment;0;0;0;0;1;0;0;1976;1985;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;OLS;0;1;0;0;0;0;0;0;1;0;Economic Development and Cultural Change;1992;1.188;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;3414;8
149;Dollar 1992;-1;-0.033;0.006055046;-5.45;48;42;48;Real GDP per capita growth;0;1;TradeGlobalization;Outward orientation index (based on distortion of the real exchange rate away from free-trade level);1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;TradeGlobalization;0;Variability of the real exchange rate, investment, dummy for outliers;0;0;0;0;1;0;0;1976;1985;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;OLS;0;1;0;0;0;0;0;0;1;0;Economic Development and Cultural Change;1992;1.188;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;3414;8
149;Dollar 1992;-1;-0.027;0.010384615;-2.6;24;19;24;Real GDP per capita growth;0;1;TradeGlobalization;Outward orientation index (based on distortion of the real exchange rate away from free-trade level);1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;TradeGlobalization;0;Variability of the real exchange rate, investment;0;0;0;0;1;0;0;1976;1985;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;OLS;0;1;0;0;0;0;0;0;1;0;Economic Development and Cultural Change;1992;1.188;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;3414;8
150;Dollar and Kraay 2003;1;1.09;0.087903226;12.4;144;140;144;Real GDP per capita growth;0;1;TradeGlobalization;Trade to GDP;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;TradeGlobalization;0;Population;0;0;0;0;1;0;0;1950;1995;0;0;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;OLS;0;1;0;0;0;0;0;0;1;0;Journal of Monetary Economics;2003;2.444;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1520;37
150;Dollar and Kraay 2003;1;1.67;0.378684807;4.41;144;140;144;Real GDP per capita growth;0;1;TradeGlobalization;Trade to GDP;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;TradeGlobalization;0;Population;0;0;0;0;1;0;0;1950;1995;0;0;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;IV 2SLS;1;0;0;0;1;0;0;1;1;0;Journal of Monetary Economics;2003;2.444;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1520;37
150;Dollar and Kraay 2003;1;0.41;0.104859335;3.91;134;129;134;Real GDP per capita growth;0;1;TradeGlobalization;Trade to GDP;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;TradeGlobalization;0;Population, rule of law (institutions);0;0;0;0;1;0;0;1950;1995;0;0;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;OLS;0;1;0;0;0;0;0;0;1;0;Journal of Monetary Economics;2003;2.444;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;1520;37
150;Dollar and Kraay 2003;1;0.18;0.580645161;0.31;134;129;134;Real GDP per capita growth;0;1;TradeGlobalization;Trade to GDP;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;TradeGlobalization;0;Population, rule of law (institutions);0;0;0;0;1;0;0;1950;1995;0;0;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;IV 2SLS;1;0;0;0;1;0;0;1;1;0;Journal of Monetary Economics;2003;2.444;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;1520;37
150;Dollar and Kraay 2003;1;-3.4;4.788732394;-0.71;134;129;134;Real GDP per capita growth;0;1;TradeGlobalization;Trade to GDP;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;TradeGlobalization;0;Population, rule of law (institutions);0;0;0;0;1;0;0;1950;1995;0;0;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;IV 2SLS;1;0;0;0;1;0;0;1;1;0;Journal of Monetary Economics;2003;2.444;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;1520;37
150;Dollar and Kraay 2003;1;0.39;0.104557641;3.73;134;127;134;Real GDP per capita growth;0;1;TradeGlobalization;Trade to GDP;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;TradeGlobalization;0;Population, rule of law (institutions), landlock, distance from equator (geography);0;0;0;0;1;0;0;1950;1995;0;0;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;OLS;0;1;0;0;0;0;0;0;1;0;Journal of Monetary Economics;2003;2.444;1;1;1;0;0;0;1;0;1;0;0;0;0;0;1;1;0;1;1520;37
150;Dollar and Kraay 2003;1;0.79;0.752380952;1.05;134;127;134;Real GDP per capita growth;0;1;TradeGlobalization;Trade to GDP;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;TradeGlobalization;0;Population, rule of law (institutions), landlock, distance from equator (geography);0;0;0;0;1;0;0;1950;1995;0;0;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;IV 2SLS;1;0;0;0;1;0;0;1;1;0;Journal of Monetary Economics;2003;2.444;1;1;1;0;0;0;1;0;1;0;0;0;0;0;1;1;0;1;1520;37
150;Dollar and Kraay 2003;1;-1.67;3.553191489;-0.47;134;127;134;Real GDP per capita growth;0;1;TradeGlobalization;Trade to GDP;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;TradeGlobalization;0;Population, rule of law (institutions), landlock, distance from equator (geography);0;0;0;0;1;0;0;1950;1995;0;0;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;IV 2SLS;1;0;0;0;1;0;0;1;1;0;Journal of Monetary Economics;2003;2.444;1;1;1;0;0;0;1;0;1;0;0;0;0;0;1;1;0;1;1520;37
150;Dollar and Kraay 2003;1;-1.37;5.956521739;-0.23;63;59;63;Real GDP per capita growth;0;1;TradeGlobalization;Trade to GDP;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;TradeGlobalization;0;Population;0;0;0;0;1;0;0;1950;1995;0;0;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;IV 2SLS;1;0;0;0;1;0;0;1;1;0;Journal of Monetary Economics;2003;2.444;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1520;37
150;Dollar and Kraay 2003;1;0.95;3.275862069;0.29;121;116;121;Real GDP per capita growth;0;1;TradeGlobalization;Trade to GDP;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;TradeGlobalization;0;Population, contract-intensive money (institutions);0;0;0;0;1;0;0;1950;1995;0;0;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;IV 2SLS;1;0;0;0;1;0;0;1;1;0;Journal of Monetary Economics;2003;2.444;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;1520;37
150;Dollar and Kraay 2003;1;2.42;1.344444444;1.8;138;133;121;Real GDP per capita growth;0;1;TradeGlobalization;Trade to GDP;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;TradeGlobalization;0;Population, revolutions (institutions);0;0;0;0;1;0;0;1950;1995;0;0;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;IV 2SLS;1;0;0;0;1;0;0;1;1;0;Journal of Monetary Economics;2003;2.444;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;1520;37
150;Dollar and Kraay 2003;1;0.25;0.297619048;0.84;103;98;121;Real GDP per capita growth;0;1;TradeGlobalization;Trade to GDP;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;TradeGlobalization;0;Population, ICRG (institutions);0;0;0;0;1;0;0;1950;1995;0;0;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;IV 2SLS;1;0;0;0;1;0;0;1;1;0;Journal of Monetary Economics;2003;2.444;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;1520;37
150;Dollar and Kraay 2003;1;1.23;1.069565217;1.15;139;134;121;Real GDP per capita growth;0;1;TradeGlobalization;Trade to GDP;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;TradeGlobalization;0;Population, Freedom House (institutions);0;0;0;0;1;0;0;1950;1995;0;0;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;IV 2SLS;1;0;0;0;1;0;0;1;1;0;Journal of Monetary Economics;2003;2.444;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;1520;37
150;Dollar and Kraay 2003;1;3.25;1.867816092;1.74;141;136;121;Real GDP per capita growth;0;1;TradeGlobalization;Trade to GDP;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;TradeGlobalization;0;Population, war deaths (institutions);0;0;0;0;1;0;0;1950;1995;0;0;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;IV 2SLS;1;0;0;0;1;0;0;1;1;0;Journal of Monetary Economics;2003;2.444;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;1520;37
150;Dollar and Kraay 2003;1;0.18;0.046632124;3.86;274;265;55;Real GDP per capita growth;0;1;TradeGlobalization;Trade to GDP;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;TradeGlobalization;0;xxx;1;0;0;1;0;0;1;1950;1995;0;0;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;OLS;0;1;0;0;0;0;0;0;1;0;Journal of Monetary Economics;2003;2.444;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1520;37
150;Dollar and Kraay 2003;1;0.25;0.093984962;2.66;274;265;55;Real GDP per capita growth;0;1;TradeGlobalization;Trade to GDP;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;TradeGlobalization;0;xxx;1;0;0;1;0;0;1;1950;1995;0;0;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;IV 2SLS;1;0;0;0;1;0;0;1;1;0;Journal of Monetary Economics;2003;2.444;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1520;37
150;Dollar and Kraay 2003;1;0.17;0.048022599;3.54;193;183;55;Real GDP per capita growth;0;1;TradeGlobalization;Trade to GDP;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;TradeGlobalization;0;Contract-intensive money (institutions);1;0;0;1;0;0;1;1950;1995;0;0;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;OLS;0;1;0;0;0;0;0;0;1;0;Journal of Monetary Economics;2003;2.444;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;1520;37
150;Dollar and Kraay 2003;1;0.23;0.104545455;2.2;193;183;55;Real GDP per capita growth;0;1;TradeGlobalization;Trade to GDP;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;TradeGlobalization;0;Contract-intensive money (institutions);1;0;0;1;0;0;1;1950;1995;0;0;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;IV 2SLS;1;0;0;0;1;0;0;1;1;0;Journal of Monetary Economics;2003;2.444;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;1520;37
150;Dollar and Kraay 2003;1;0.18;0.048913043;3.68;243;233;55;Real GDP per capita growth;0;1;TradeGlobalization;Trade to GDP;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;TradeGlobalization;0;Revolutions (institutions);1;0;0;1;0;0;1;1950;1995;0;0;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;OLS;0;1;0;0;0;0;0;0;1;0;Journal of Monetary Economics;2003;2.444;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;1520;37
150;Dollar and Kraay 2003;1;0.29;0.107806691;2.69;243;233;55;Real GDP per capita growth;0;1;TradeGlobalization;Trade to GDP;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;TradeGlobalization;0;Revolutions (institutions);1;0;0;1;0;0;1;1950;1995;0;0;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;IV 2SLS;1;0;0;0;1;0;0;1;1;0;Journal of Monetary Economics;2003;2.444;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;1520;37
150;Dollar and Kraay 2003;1;0.19;0.050397878;3.77;189;179;55;Real GDP per capita growth;0;1;TradeGlobalization;Trade to GDP;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;TradeGlobalization;0;Freedom House Rating (institutions);1;0;0;1;0;0;1;1950;1995;0;0;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;OLS;0;1;0;0;0;0;0;0;1;0;Journal of Monetary Economics;2003;2.444;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;1520;37
150;Dollar and Kraay 2003;1;0.38;0.121019108;3.14;189;179;55;Real GDP per capita growth;0;1;TradeGlobalization;Trade to GDP;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;TradeGlobalization;0;Freedom House Rating (institutions);1;0;0;1;0;0;1;1950;1995;0;0;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;IV 2SLS;1;0;0;0;1;0;0;1;1;0;Journal of Monetary Economics;2003;2.444;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;1520;37
